Label,Comment
ISTP,오늘 화장실 가기 귀찮아서 왜 인간은 똥같은 몸 밖으로 배출할 것들을 몸 안에서 분해하는 쪽으로 진화하지 않은 거지? 하면서 화장실갔음 시발...
ISTP,ISTP랑 정반대인  ENFJ지만 노래 너무 좋다
ISTP,잇팁인데 댓글들 천국이다 편안하다 @.@
ISTP,맞춤법 정확한 거 너무 보기 편안—
ISTP,카톡 프뮤 바꾸는게 취미일 정도임
ISTP,뚱땅뚱땅 너무 좋다 진짜 몸이 그루브를 타는
ISTP,ㅁ...뭐야 잇프핀데 왜 잇프피 플리보다 이게 더 맘에 들어
ISTP,난 잇팁인게 왠지 모르게 좋아 모든 사람들이 내가 잇팁인걸 알았으면 좋겠다는 생각
ISTP,엔팁 만족하며 지나갑니다
ISTP,엔프피인데요 ㅋㅋㅋㅋㅋㅋㅋ 엔프피 플레이리스트는 댓글 무조건 500개 이상 있는데 여기는 조회수도 많은데 200개네요 ㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋ
ISTP,잇팁한테 노래 추천 해주지마세요 몇초듣고 안들어요 본인 노래 취향 확실한 사람들이라 꽃힌 노래 몇 시간씩 질릴때까지 들음
ISTP,지나가던intp가 찬사를 보내고 갑니다.
ISTP,다른사람들이 Mbti 어쩌구 거리면 아 난 과몰입하는 사람들 개싫다 해놓고 집에서 istp특 찾아보면서 이거 난데 거리고있음 그리고 남 mbti특징엔 관심없음 오직 내꺼만 찾아봄
ISTP,춘삼님 귀찮으셧을텐데 영상까지.. 감사합니다잉~~ 노래넘좋
ISTP,아 진짜 댓글보는데 존나 나밖에 없어서 존나 신남 지금 입꼬리 존나 승천함ㅋㅋㅋ 아아ㅏ앙ㅋㅋㅋㅋㅋㅋ
ISTP,뭐야 댓글창 동질감 오져;;
ISTP,첫 곡 존나 좋아서 댓글 봤더니 다 똑같음 역시 잇팁 ^^...
ISTP,인프피 인데 그냥 끌려서 들어왔는데 도입부에서 우와 하고 빠져 버렸다 ...소름돋아 ...
ISTP,맨날 성격검사할때 infp 나오길래 납득을 못하고 살았는데 그냥 엄청 솔직하게 하고보니 istp나옴 ㅋㅋㅋ istp 설명보고 속시원
ISTP,겉으론 과묵할지 몰라도 속은 누구보다 얼렁뚱땅 엉망진창 정신없음 !
ISTP,베이스 사운드 나만 맘에 드는거 아니지?
ISTP,와 진짜 내가 딱 원하는 팝송들ㅋㅋㅋㅋ 진짜 너무좋다 여기에 뼈를 묻겠소^^
ISTP,신나는 노래가 최고임 EDM에 환장함
ISTP,하고 싶은 건 있지만 귀찮아서 포기. 하지만 나중에 또 하고 싶어짐
ISTP,진짜  AJR 노래 너무 좋음.
ISTP,와 나 잇팁인데 PREP 개좋아한다 ㄹㅇ;
ISTP,오 근데 진짜 잇팁 플리 다 좋다... 엔프피인데 잇팁 친구 백만명 만들어야 쓰겄어
ISTP,딱 맘에 드는 플리에 댓글들 보니까 여기가 마음의 고향같다 ㅋㅋㅋㅋㅋ
ISTP,학교에서 친한친구도  학교 밖에서 만나거나 복도에서 마주쳐도 인사 안하고 쌩까고 가는데 ㅋㅋㅋ 크게인사하기도 귀찮고 뭔가 부끄러움
ISTP,Intp지만 노래 다 좋댜..
ISTP,잇팁이 환장해서 댓글까지 쓰게 만들다니 제법이군
ISTP,"본인 intj, istp이랑 고1때 동아리 문제로 문자를 어쩌다 하게 됐는데 문자가 진짜 딱딱해서 얘랑은 문자는 안 해야겠다 싶었는데
현재 3년이 지나도 얘랑 거의 24시간을 공유하고 있는 문자메이트...하루아침을 뭐해로 시작하는....하지만 여전히 나름 딱딱한 우리의 대화"
ISTP,"지나가던 엔프피인데 궁금해서 들어와봄 엔프피 플레이리스트는 댓글마다 5줄 이상, 대댓글은 2줄 이상 공감하느라 시끄러운데 여기 진짜 엄청 조용하다..."
ISTP,와 5곡 중에 4곡이 평소에 듣는 곡이네 ㅋㅋㅋㅋㅋㅋ
ISTP,엣팁인데 좋아하는 노래가 여깃군요 이제부터 잇팁함
ISTP,"진짜개웃김
지금 이 플리에 꽂혀서 이영상만 하루에 100번은돌려보는거같음"
ISTP,잇팁만세
ISTP,진짜 적당히 시끄러운 노래들 개조음ㅋㅋㅜ
ISTP,이.. 이.. 인프피지만 사진 속 그림이 마음에 들어서 드러왓다..
ISTP,"간섭 싫고  오지랖 싫고 조금만 맘에 안 드면 뒷담까는 얘 싫고 기분 나쁘게 말하는 얘 피터링 없는 얘 지 말만 옳다고 말하는 얘 
이거 다 해당되는 년 있어서 진짜 존나 힘듦;"
ISTP,"가사 따위, 내 귀만 만족하면 된다"
ISTP,전곡 다 내 취향임..진짜 좋다
ISTP,"ISTP 와 INTP 를 왔다 갔다하는 사람임. 
음악도 별로 안듣는 사람인데...처음 노래부터 들썩들썩하며 듣고 있음. 좋네요..^^;"
ISTP,하 여기 댓글 개공감이네 혼자 방에서 보면서 실실 쪼개는 중ㅋㅋㅋㅋ
ISTP,잇팁들 크리스토퍼-Bad 듣고 좋아서 몇번이나 들은거 다안다.
ISTP,목 마른데 병뚜껑 열기 귀찮아서 그냥 안 마심.
ISTP,톡하다가도 현웃 터질만큼 웃긴거 보여도 눈썹 움찔 이러고 ㅋㅋ만 쳐서 보내는데 웃긴거 맞아요 그냥 ㅋㅋ을 많이 치기엔 너무 귀찮을 뿐
ISTP,"찐 친구아니면 내 본모습 못보여줌 ..그래서 이번에 사귄 친구들은 내가 똘아이인줄 몰를껄..?
나 진짜 내 본모습 보여주고 싶은데 안 받아줄것같아 ㅋㅋㅋ 근데 다들 대댓글 없는것 봐ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
ISTP,댓글 많은거 보고 놀람
ISTP,아무리 세곡에 한번 플리를 바꾸는 잇팁이지만 더 만들어주세요 더....
ISTP,잇팁인데 힙한거나 이런 적당한 팝송 졸라 좋아함 발라드 안 들음
ISTP,"지나가던 엔프피입니다,,,
계속 지나가겠슴다(｢`･ω･)｢"
ISTP,ㅋㅋㅋ아 별로 안 좋다고 생각하고 있었는데 인팁 플리 듣는 중이었음... 이건 맘에 든다ovo
ISTP,아............귀찮아...................ㅎ............
ISTP,"입 여는 것도 귀찮고
말 하는 것도 귀찮고
움직이는 것도 귀찮고
밥 먹는 것도 귀찮고
숨 쉬는 것도 귀찮…. 

아 이게 아니지
근데 댓 쓰는 것도 귀찮아"
ISTP,"와 진짜 댓 잘안다는데 첫곡부터 내 심장이 뛰는데 진짜 선곡와..,"
ISTP,"제목부터 선곡까지
춘삼님 흥해랏"
ISTP,???: 나 잇팁인데 우리 잇팁들은 MBTI과몰입충들 극혐하거든? 근데 xNFP들은 너무 과몰입하는거 있지??
ISTP,와 첫 곡이 제일 좋아하는 곡이라 놀랐어요 미쳣다
ISTP,잇팁인데 댓글 안남기고 가기엔 너무 좋은 플리. 인생 플리.
ISTP,인프핀데 노래가 너무 좋아서 하루에 오조오억번 듣고 있어요.. 노래는 잇팁이 짱이야
ISTP,잇팁특 : 아이돌 노래 안 들음
ISTP,"사실 노래 편식 심해서 플리도 잘안들음
근데 이 플리는 자꾸 오게되네요"
ISTP,여기 분들 일 알려주면 맞춤법이나 쓸데없는 짓은 안 할 것 같네 엔티제인 저에겐 정말 딱 좋은 분들..ㅎ
ISTP,체고다 ㅠㅜ  플리 잘 듣고 가요
ISTP,"친구가 istp 라 보고 갑니당 ! _(≥∇≤)ノミ☆
                                  -  커여운 enfp 가 -"
ISTP,난 새로운노래를 찾고싶었는데 다 내가 듣는노래ㅋㅋㅋㅋ잇팁들은 발라드 이런거 좋아할거같지만 뚱땅뚱땅거리는 외힙 좋아함
ISTP,"잔잔한노래 <<<<< 도입부 신나는 노래
가사는 알 필요 없음 그냥 신나면 돼..."
ISTP,제작자 잇팁 아니지. 잇팁은 이런거 만들기 귀찮아서 자기 꽃히는 노래만 듣는단 말이야 ㅋㅋㅋㅋㅋㅋ
ISTP,"여기있는 사람들이랑 친구하고 싶다,,"
ISTP,아 그냥 뭔가 이 노래 들으면서 전세계 istp들이 저랑 같은 생각하면서 이거 들을 걸 생각하니까 뭔가 위안이 되요.. ㅎㅎㅎㅎ 짱이에요 ️
ISTP,인프피라 인프피 플레이리스트 듣다가 댓글보고 잇팁섬 와봤는데 분위기 정말 많이 다르구나..
ISTP,댓글에 감성이 흥건하지 않고 담백하니 댓글 쓸 맛이 나네
ISTP,stack it up 'liam payne 어디갔누
ISTP,뭐야 노래 듣는건 엠비티아이 상관 없이 개인취향일줄 알았는데 그냥 잇팁이어서 그런거였자나.. 뚱땅띵 신나는건 좋은데 시끄러운 음악은 안좋아하는거도 잇팁..?
ISTP,뚱땅 멜로디 너무 좋아 .. 플리 틀어놓고 밀린 설거지나 해야겠어 뚱따라랑뚱당
ISTP,발라드 좋아하는 잇팁 없는가.. 왜 다들 발라드 별로라고해... 좋은데.. ㅜ
ISTP,헐 노래 좋다 ㅋㅋ
ISTP,ENTJ인데 잇팁 플리 궁금해서 들으러 왔다가 제 플리를 들켜버렸어요..
ISTP,첫 곡부터 내가 좋아하는거 나와서 오... 했는데 역시 잇팁들은 다 좋아하는구나? 괜히 뿌듯
ISTP,제일 소름끼치는건....저 노래들이 왜 내 플레이리스트에 다 있어?ㅅㅂ
ISTP,잇팁인데 님들너무쪽팔려요 저
ISTP,뭐임? 별 기대 안 하고 들어왔는데 도입부 장난 아니잖아? 개화나네 ㅠ
ISTP,적절히 신나는 플리 넘 좋음
ISTP,역시 댓에 소설이 없네 너무 좋다
ISTP,여기 말투가 다 나랑똑같음
ISTP,잇팁 친구한테 여기 있는 노래 추천해 줬더니 노래가 자기 취향이라고 좋아하네요 ㅎㅎ 신기하다
ISTP,아 내가 한때 무한반복 돌리던 노래 다 여깄다…근데 진짜 가사 신경안쓰는게 그 히라테 유리나씨가 부른 시부야 파르코 백화점 노래 아직도 자주 들음.. 그노래 가사 우리나라로 치면 신세계 신세계 신세계 백화점 이런건데
ISTP,아 청소하기 귀찮다
ISTP,와우.. 정 반대인 ENFJ 입니다!! 사진 너무 웃겨용ㅋㅋㅋ 근데 진짜 성격이 정 반대이긴 한가봐요.. 이모티콘 쓰시는 분이 별로 없네.. 쩝 + 씨부렁 한명도 없잖아?! 
ISTP,선곡 다 취저 거를게 없네... 님 정체가 뭐예요
ISTP,"융통성 없고 쓸데없는데 고집부리는거 젤 싫어함
핑계되면서 나가기 싫은거 변명하는사람도
그냥 나가기 귀찮다 하지.."
ISTP,형들 영화도 로맨스는 무조건 거르지?
ISTP,estp 인데 노래는 istp꺼가 훨좋다
ISTP,나만 이러나 했는데 아니구나ㅋㅋㅋ 노래 도입부 이상하면 안들음 근데 꽃히는거 하루에 10번이상 들음
ISTP,와 두번째 존나좋다 뭐야
ISTP,이거지
ISTP,왼오 궁댕이로 노래 박자 맞추는 거...나만 그러나 ㅠ
ISTP,"ENFP인데 방문차 왔더니만  도입부 노래 AJR 노래라서 계속 듣는중,,"
ISTP,잇팁인데 노는거 좋아하는데 친구랑 같이있으면 불편해서 놀기만 했으면 좋겠음
ISTP,"영화같은거 열린결말 개싫어
영화 요약하는 유튜버 결말 안알려주면 ㅈ같아서 다신 그사람안봄"
ISTP,미안 얘들아 나 ESFP야 근데 너네 이렇게 좋은 플리를 나몰래 듣고있던거야..? 가시나들참..ㅎㅎ
ISTP,"첫번째 노래부터 좋아하는 노래길래
그냥 듣고있는데 만족스럽다"
ISTP,존나 신기하다 도입부 별로면 안 듣는 거 나만 그런 줄 알았는데
ISTP,존나 오버들하네
ISTP,오늘 알바 첫날이였는데 저보고 화났녜요… 아니라고 했더니 그럼 웃자 ㅎㅎ! 하셨는데 뭔 웃긴일이 있어야 웃져….. 눈물
ISTP,진짜 삘올 때 빼고는 발라드 들을 일 없음 내적댄스 추게 하는 노래가 최고임
ISTP,"난 내가 ISTP인 게 너무 만족스러워... 자존감 넘치는 것도 사랑스럽고, 사람 볼 줄 아는 눈 있어서 자랑스럽고, 승부욕 활활 타올라서 좋아. 그리고 이건 나만 그런지 모르겠는데, 한국 특유의 커플들 특징? 그런거 별로 안따라하고 싶지 않음? 예를 들어 여자가 남자 보호나 리드에 이끌려 뭔 갈 한다라던지 등등... 특별한 연애 못할거면 걍 혼자가 차라리 나음. 항상 남들과 똑같은 거 말고 정반대인 것을 추구해야 직성이 풀리는 MBTI ㅇㅈㅋㅋㅋㅋ"
ISTP,"이거 다 엄청 들었던 노래들이네ㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋ1달 동안 매일 듣다가 다른 노래 마음에 들어져서 다른 노래 매일 듣고 그거 무한 반복,,"
ISTP,잇프피인데 플리 마음에 드네요.. 감사합니다..
ISTP,지나가는 isfp인데용.. 여기 노래 초금 맘에 드네요. 라고 할랬는데 시작만 내가 좋아하는 노래였구만 .. 다시갈게요 즐거운 감상 되세용.. 여긴 되게 담백하구만.. 우리쪽은 별로 달려있지도 않는 댓글인데도 조용한게 느껴지는데 ..ㅎ
ISTP,"제목이랑 썸넬이 아주 그냥 딱 내 스타일이라 들어왔는데 노래도 뚱땅뚱땅 너무 좋음 댓글도 주접없고 편-안 
잇팁 맞나 싶었는데 빼박 잇팁이였네 나"
ISTP,"져주는 거 ㅈㄴ 싫어하면서
일부로 져주고 내가 이길수 있었는데 져줬다는 걸 알아줬으면 함 나만 그럼?"
ISTP,유투브 댓글 첨 달아보는 것 같은데ㅋㅋistp로서 오히려 내 성격만큼 조용한 노래보단 뚱땅거리는 노래가 내 기분을 덜 쳐지게 만들어서 좋음
ISTP,아니 나 진짜 친구들이 다 MBTI 난리날때 개귀찮아서 검사 안하면서 계속 버티다가 과제땜에 꾹참고 했는데 ㄹㅇ 과학맞구나? 어떻게 이렇게 똑같음 이 댓글 쓰는것도 존나 귀차늠
ISTP,여기 댓글들 너무 편안하다 무덤덤 분위기 너무 좋아
ISTP,내가 지금 잇팁 플리 돌아다니면서 ㅇㅇ이라는 닉넴을 본 게 몇 개인지ㅋㅋㅋㅋㅋㅋㅋ
ISTP,내칭구잇팁...플리랑 똑같다 특히 AJR.... 이게뭐야레알.... 인프피 들렀다 가요... 노래 좋으네요..♡
ISTP,"ISFJ입니다
댓글 내용 다 공감가고 제 얘기 같습니다
아마도 제 몸의 내적 주우재씨가 살고 계신 것 같습니다
예 뭐 그럼 어때요"
ISTP,저는 처음에 별로 안 친한 애한테는 ISTP경향을 조금 숨겨요 그리고 친해지면 걍 ISTP처럼 대해요
ISTP,한번 제대로 미치고나면 나중에 피곤해죽을까봐 참고있는거야 ㅎㅎㅎ
ISTP,"뭐야 여기 잇프피들 많네ㅠㅠ 여기에요, 저도 잇프피랑 잇팁 어중간한 잇프팁이라고요!!"
ISTP,"아니 쇼핑하러 가서 아무것도 안사고 가면 시간이 너무 아까워서 뭐라도 사야함,,"
ISTP,오우 팝송 플레이리스트 안좋아하는데 이건 ㅈㄴ좋네
ISTP,ㄹㅇ 학교다닐때 주말에 집에만 있어서 엄마가 진지하게 왕따당하냐고 물어봄;;
ISTP,"잇팁친구중에서 자꾸 울적한노래듣길래 닌 왜이렇게 너같은노래만 듣냐??ㅋㅋㅋ했더니 아니라고 박박우기다가 지쳐서 그래 ....내가 나같은노래듣는다....이러고 풀죽어있음 미안하다
장난이였는디"
ISTP,"와.. 여느때 같이 댓글 구경 하고 있었는데 생각해보니까
타임라인 나타내고있는 댓글 빼고 다 자세히 보기 누를 만한게 없네요 ㅋㅋ"
ISTP,옆동네 잇프피 놀러왔어요!!  플리에 담을 곡들 주섬주섬하고 갑니당...
ISTP,잇팁인데 들어오자마자 듣던노래 나와서 한번웃고 댓글보다가 배꼽이 도망갔습니다
ISTP,istp 드디어 나왔네 기다리다 턱빠짐;
ISTP,특유의 능글능글한 느낌이 너무 좋다......
ISTP,아닠 이게 무슨 일이옄ㅋ 난 ENTP인데 처음에서 첫번째랑 두번째 노래는 내가 아는 좋아하는 노래잖아???!!!!!
ISTP,여기 댓글 너무 담백해서 평양냉면 같애ㅋㅋㅋ 잇팁플리라 그런가...?
ISTP,여기 벌써 다섯 번 넘게 왔는데 이번에는 갑자기 댓글 달고 싶어짐
ISTP,오 멜로디 존나 좋고 쾌적하고
ISTP,지나가는 intp인데 여러분 저랑 비슷한 점이 많으시네요? 노래 듣다가 마음에 안 들면 바로 끄는 것까지 ㄹㅇ..
ISTP,처음부터 내 최애노래임 역시 잇팁이 최고야 하 역시 나야
ISTP,tlqkf...인팁 잇팁 헷갈리는데 둘다 반만 맞음. . 나 뭐하는 인간이지
ISTP,댓글들 다 나랑 똑같은데?ㅋㅋㅋ 진짜 도입부 별로면 손절이고 외국노래를 더 찾아다니고 댓글 쓰다 말고 취소하고 ㄹㅇ이다ㅋㅋㅋㅋ
ISTP,영상 길이도 딱 좋다 짧고 간결하고 노래들은 말할 것 도 없고
ISTP,한번 꽂힌 노래 진심 몇 달간 아침부터 저녁까지 무한반복 잘 때도 씻을 때도 항상 함께 하지
ISTP,"헐 노래 짱좋아ㅜㅜ 모야모야 
나지금 뉴욕 시네에서 걷는중이야 ₍₍ (ง ˙o˙)ว ⁾⁾
완전신나 당신들 "
ISTP,"entj인데 첫곡이 내 취향....뭐지 ,,,,아. 이 노래 entj플리에도 있구나? 히"
ISTP,"아 원래 귀찮아서 랭킹100 재생만 돌림 ㅋㅋㅋㅋ
몇번 그러다 맘에드는거 없어서
팝송 랭킹100 돌리는데 팝송이 더 좋음. 지금 듣는노래 다좋음
ㅋㅋㅋㅋㅋㅋ"
ISTP,"내가 고른 노래만 듣는 타입이라 별 생각 없이 이건 또 뭐야 이러고 왔는데 조금 마음에 들기는 하네요
아껴서 들을게요 감사합니다"
ISTP,여기있는 노래 한때 내가 다 빠져 들었던 노래들인게 소름 돋아 ...
ISTP,헐 오늘 잇팁 처음나와보는데 그냥 댓글들 다 내설명 이잖아....??? 그동안 왜 모르고 산걸까...
ISTP,"엔프피지만 이거 들으면서 둠칫둠칫 설거지~~~~







댓글 보다가 씹그켬 소설, 감성글  없어서 좋단말에 상처받고 우는중임 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 애들아 내가  미안해ㅠㅠㅠㅠㅠㅠㅠㅠ"
ISTP,호호우~~~~첫 곡 진짜 하 벅차오른닷 근데 저 entj인데 istp플리 하나 봤다고 계속 올라와요ㅋㅋㅋㅋㅋ
ISTP,"잇팁특: 통통튀는 비트매우 좋아함,과제는 당일날까지는 꼭 미룸(본인 학원가기 20분전에 숙제다하고 간적있음)"
ISTP,intj인데여 진짜 다르네요 전 사이코적느낌이좋은데..
ISTP,ㄹㅇ꽂히는 노래 한 300번 듣고 그 다음 안 듣고 다른거 또 그러고 이 패턴 나만 그러는 줄
ISTP,"여러번 검사하면서 istp 인지
궁금했으나 노랠 들어보니 확신했습니다"
ISTP,내일 일할 때 이 영상 틀겠습니다 일 할 때 무조건 방방 거리는 노래 들어줘야함…
